����,����,����,����,����,������(��),���׽���(Ԫ),�ǵ���,�ǵ���(%),����(%),������(%)
2012-10-26,2100.10,2066.21,2102.16,2058.06,786064,2147483647,-35.37,-1.68,0.00,0.00
2012-10-29,2061.85,2058.94,2068.24,2053.09,536350,2147483647,-7.27,-0.35,0.00,0.00
2012-10-30,2059.20,2062.35,2075.91,2054.26,605690,2147483647,3.40,0.17,0.00,0.00
2012-10-31,2061.12,2068.88,2070.48,2053.58,595272,2147483647,6.53,0.32,0.00,0.00
2012-11-01,2070.02,2104.43,2109.50,2069.95,828866,2147483647,35.55,1.72,0.00,0.00
2012-11-02,2105.45,2117.05,2119.22,2096.53,765572,2147483647,12.62,0.60,0.00,0.00
2012-11-05,2113.33,2114.03,2123.33,2104.58,715387,2147483647,-3.02,-0.14,0.00,0.00
2012-11-06,2113.66,2106.00,2114.79,2078.47,713438,2147483647,-8.03,-0.38,0.00,0.00
2012-11-07,2102.42,2105.73,2112.63,2093.29,593801,2147483647,-0.27,-0.01,0.00,0.00
2012-11-08,2091.25,2071.51,2092.57,2070.65,665945,2147483647,-34.22,-1.63,0.00,0.00
2012-11-09,2066.49,2069.07,2077.23,2062.42,542234,2147483647,-2.44,-0.12,0.00,0.00
2012-11-12,2069.21,2079.27,2079.57,2061.84,566948,2147483647,10.21,0.49,0.00,0.00
2012-11-13,2078.13,2047.89,2078.13,2044.04,610872,2147483647,-31.39,-1.51,0.00,0.00
2012-11-14,2047.26,2055.42,2056.49,2040.17,480930,2147483647,7.53,0.37,0.00,0.00
2012-11-15,2045.46,2030.29,2053.56,2029.87,505568,2147483647,-25.13,-1.22,0.00,0.00
2012-11-16,2026.56,2014.72,2028.69,2001.72,495816,2147483647,-15.57,-0.77,0.00,0.00
2012-11-19,2013.25,2016.98,2018.38,1995.72,453270,2147483647,2.26,0.11,0.00,0.00
2012-11-20,2020.43,2008.92,2023.61,2004.17,425806,2147483647,-8.06,-0.40,0.00,0.00
2012-11-21,2008.21,2030.32,2031.15,1995.17,532820,2147483647,21.40,1.06,0.00,0.00
2012-11-22,2021.21,2015.61,2023.09,2009.72,455778,2147483647,-14.71,-0.72,0.00,0.00
2012-11-23,2020.02,2027.38,2034.88,2017.00,515514,2147483647,11.77,0.58,0.00,0.00
2012-11-26,2023.34,2017.46,2027.27,2014.03,447795,2147483647,-9.92,-0.49,0.00,0.00
2012-11-27,2012.08,1991.17,2014.21,1990.34,566274,2147483647,-26.30,-1.30,0.00,0.00
2012-11-28,1984.48,1973.52,1984.86,1968.21,505055,2147483647,-17.64,-0.89,0.00,0.00
2012-11-29,1972.93,1963.49,1980.56,1961.82,495400,2147483647,-10.04,-0.51,0.00,0.00
2012-11-30,1961.82,1980.12,1983.42,1959.33,568934,2147483647,16.63,0.85,0.00,0.00
2012-12-03,1977.25,1959.77,1988.19,1957.88,616533,2147483647,-20.35,-1.03,0.00,0.00
2012-12-04,1956.62,1975.14,1980.12,1949.46,623781,2147483647,15.38,0.78,0.00,0.00
2012-12-05,1973.11,2031.91,2040.60,1970.20,1199730,2147483647,56.76,2.87,0.00,0.00
2012-12-06,2029.56,2029.24,2036.61,2018.38,814592,2147483647,-2.67,-0.13,0.00,0.00
2012-12-07,2028.77,2061.79,2065.74,2023.96,1151572,2147483647,32.55,1.60,0.00,0.00
2012-12-10,2067.32,2083.77,2087.01,2064.61,1153832,2147483647,21.98,1.07,0.00,0.00
2012-12-11,2077.56,2074.70,2088.64,2070.19,933708,2147483647,-9.07,-0.44,0.00,0.00
2012-12-12,2073.27,2082.73,2085.93,2066.39,785591,2147483647,8.02,0.39,0.00,0.00
2012-12-13,2077.42,2061.48,2081.36,2059.47,722723,2147483647,-21.25,-1.02,0.00,0.00
2012-12-14,2062.69,2150.63,2152.50,2062.54,1608738,11770709,89.15,4.32,0.00,0.00
2012-12-17,2152.10,2160.34,2169.57,2151.94,1442422,11055669,9.72,0.45,0.00,0.00
2012-12-18,2155.86,2162.46,2183.71,2144.73,1260994,2147483647,2.12,0.10,0.00,0.00
2012-12-19,2158.67,2162.24,2175.40,2154.29,943915,2147483647,-0.23,-0.01,0.00,0.00
2012-12-20,2156.19,2168.35,2174.82,2142.95,993841,2147483647,6.11,0.28,0.00,0.00
2012-12-21,2169.57,2153.31,2190.40,2148.17,1033728,2147483647,-15.04,-0.69,0.00,0.00
2012-12-24,2150.65,2159.05,2170.39,2149.82,784696,2147483647,5.74,0.27,0.00,0.00
2012-12-25,2154.32,2213.61,2220.26,2146.86,1433277,11487395,54.56,2.53,0.00,0.00
2012-12-26,2211.59,2219.13,2220.47,2206.79,1218586,2147483647,5.52,0.25,0.00,0.00
2012-12-27,2223.66,2205.90,2234.72,2204.79,1290235,10039398,-13.23,-0.60,0.00,0.00
2012-12-28,2207.91,2233.25,2234.87,2204.00,1159249,2147483647,27.36,1.24,0.00,0.00
2012-12-31,2236.46,2269.13,2269.51,2236.46,1280314,10554183,35.88,1.61,0.00,0.00
2013-01-04,2289.51,2276.99,2296.11,2256.56,1394699,11462776,7.86,0.35,0.00,0.00
2013-01-07,2271.66,2285.36,2293.32,2266.86,1181628,2147483647,8.37,0.37,0.00,0.00
2013-01-08,2284.65,2276.07,2289.14,2262.98,1229078,10642876,-9.29,-0.41,0.00,0.00
2013-01-09,2271.30,2275.34,2283.90,2259.05,1220149,10282309,-0.73,-0.03,0.00,0.00
2013-01-10,2274.38,2283.66,2295.48,2268.65,1200666,2147483647,8.32,0.37,0.00,0.00
2013-01-11,2285.18,2243.00,2290.20,2234.95,1250682,10155095,-40.66,-1.78,0.00,0.00
2013-01-14,2236.29,2311.74,2317.62,2235.11,1447498,12361492,68.74,3.06,0.00,0.00
2013-01-15,2312.47,2325.68,2332.78,2309.32,1656459,14101396,13.94,0.60,0.00,0.00
2013-01-16,2322.16,2309.50,2326.76,2279.51,1535111,13310769,-16.18,-0.70,0.00,0.00
2013-01-17,2305.14,2284.91,2305.60,2275.88,1191018,10321405,-24.59,-1.06,0.00,0.00
2013-01-18,2295.81,2317.07,2324.51,2285.97,1254380,10539153,32.16,1.41,0.00,0.00
2013-01-21,2321.49,2328.22,2329.58,2305.10,1346804,11301606,11.15,0.48,0.00,0.00
2013-01-22,2326.49,2315.14,2335.81,2301.30,1494665,12337004,-13.08,-0.56,0.00,0.00
2013-01-23,2308.52,2320.91,2325.12,2296.49,1181797,2147483647,5.77,0.25,0.00,0.00
2013-01-24,2320.26,2302.60,2362.94,2287.30,1610316,13560434,-18.31,-0.79,0.00,0.00
2013-01-25,2300.00,2291.30,2308.38,2288.26,926057,2147483647,-11.29,-0.49,0.00,0.00
2013-01-28,2295.35,2346.51,2346.92,2295.35,1283837,11691636,55.20,2.41,0.00,0.00
2013-01-29,2347.22,2358.98,2363.80,2337.35,1418539,12491696,12.47,0.53,0.00,0.00
2013-01-30,2360.75,2382.47,2383.76,2347.89,1498789,12485603,23.50,1.00,0.00,0.00
2013-01-31,2383.43,2385.42,2391.82,2371.23,1397078,11620503,2.95,0.12,0.00,0.00
2013-02-01,2377.41,2419.02,2421.15,2369.57,1408181,12555495,33.60,1.41,0.00,0.00
2013-02-04,2425.92,2428.15,2440.38,2417.59,1675514,15253369,9.13,0.38,0.00,0.00
2013-02-05,2411.00,2433.13,2437.42,2403.30,1507545,12709611,4.98,0.20,0.00,0.00
2013-02-06,2432.68,2434.48,2441.73,2427.70,1165799,10458353,1.35,0.06,0.00,0.00
2013-02-07,2430.69,2418.53,2433.89,2394.22,1200086,10933506,-15.95,-0.66,0.00,0.00
2013-02-08,2416.62,2432.40,2443.03,2414.40,1090703,2147483647,13.87,0.57,0.00,0.00
2013-02-18,2441.91,2421.56,2444.80,2415.43,1161749,10365702,-10.84,-0.45,0.00,0.00
2013-02-19,2420.26,2382.91,2427.07,2373.53,1234733,10633094,-38.64,-1.60,0.00,0.00
2013-02-20,2383.49,2397.18,2397.94,2370.61,1102805,2147483647,14.26,0.60,0.00,0.00
2013-02-21,2378.82,2325.95,2378.82,2309.17,1440594,12662783,-71.23,-2.97,0.00,0.00
2013-02-22,2322.94,2314.16,2330.88,2308.76,969818,2147483647,-11.79,-0.51,0.00,0.00
2013-02-25,2320.62,2325.82,2338.78,2315.01,883673,2147483647,11.65,0.50,0.00,0.00
2013-02-26,2313.74,2293.34,2340.71,2289.89,1176386,10591718,-32.48,-1.40,0.00,0.00
2013-02-27,2297.77,2313.22,2324.63,2292.03,978248,2147483647,19.88,0.87,0.00,0.00
2013-02-28,2322.32,2365.59,2366.16,2308.92,1269504,11591826,52.37,2.26,0.00,0.00
2013-03-01,2364.54,2359.51,2369.65,2330.86,1203127,11153111,-6.09,-0.26,0.00,0.00
2013-03-04,2332.08,2273.40,2333.54,2259.25,1617500,14304650,-86.10,-3.65,0.00,0.00
2013-03-05,2274.81,2326.31,2328.14,2270.10,1311365,11672119,52.90,2.33,0.00,0.00
2013-03-06,2333.61,2347.18,2351.44,2321.60,1413336,12536479,20.87,0.90,0.00,0.00
2013-03-07,2340.44,2324.29,2352.02,2304.27,1397563,12608589,-22.89,-0.97,0.00,0.00
2013-03-08,2326.42,2318.61,2333.67,2314.59,987941,2147483647,-5.68,-0.24,0.00,0.00
2013-03-11,2314.68,2310.59,2320.96,2296.58,841119,2147483647,-8.02,-0.35,0.00,0.00
2013-03-12,2309.16,2286.61,2333.29,2264.83,1176644,10063709,-23.99,-1.04,0.00,0.00
2013-03-13,2282.17,2263.97,2286.33,2253.25,909727,2147483647,-22.64,-0.99,0.00,0.00
2013-03-14,2255.78,2270.28,2276.22,2253.31,802940,2147483647,6.31,0.28,0.00,0.00
2013-03-15,2269.32,2278.40,2312.08,2250.01,1164778,10157810,8.12,0.36,0.00,0.00
2013-03-18,2267.29,2240.02,2276.05,2239.21,931227,2147483647,-38.38,-1.68,0.00,0.00
2013-03-19,2244.26,2257.43,2261.31,2232.02,875821,2147483647,17.42,0.78,0.00,0.00
2013-03-20,2257.74,2317.37,2317.86,2257.42,1312412,11397425,59.94,2.66,0.00,0.00
2013-03-21,2318.20,2324.24,2330.81,2311.60,1192009,10478606,6.87,0.30,0.00,0.00
2013-03-22,2321.40,2328.28,2331.99,2314.97,1011672,2147483647,4.04,0.17,0.00,0.00
2013-03-25,2334.74,2326.72,2344.89,2319.91,970315,2147483647,-1.56,-0.07,0.00,0.00
2013-03-26,2318.58,2297.67,2319.99,2281.12,1044490,2147483647,-29.05,-1.25,0.00,0.00
2013-03-27,2299.38,2301.26,2323.48,2288.99,963311,2147483647,3.59,0.16,0.00,0.00
2013-03-28,2273.55,2236.30,2273.55,2232.91,1276586,10759350,-64.96,-2.82,0.00,0.00
2013-03-29,2238.49,2236.62,2246.87,2228.81,855654,2147483647,0.32,0.01,0.00,0.00
2013-04-01,2229.46,2234.40,2243.95,2227.31,774117,2147483647,-2.23,-0.10,0.00,0.00
2013-04-02,2234.90,2227.74,2253.42,2220.44,897143,2147483647,-6.66,-0.30,0.00,0.00
2013-04-03,2232.69,2225.30,2241.34,2217.25,817952,2147483647,-2.44,-0.11,0.00,0.00
2013-04-08,2196.24,2211.59,2212.59,2180.67,862574,2147483647,-13.70,-0.62,0.00,0.00
2013-04-09,2215.47,2225.78,2234.72,2215.47,828965,2147483647,14.18,0.64,0.00,0.00
2013-04-10,2224.93,2226.13,2233.04,2212.56,806196,2147483647,0.35,0.02,0.00,0.00
2013-04-11,2236.98,2219.55,2242.48,2217.26,736327,2147483647,-6.57,-0.30,0.00,0.00
2013-04-12,2218.09,2206.78,2226.26,2204.44,668463,2147483647,-12.77,-0.58,0.00,0.00
2013-04-15,2199.91,2181.94,2204.99,2177.39,716323,2147483647,-24.84,-1.13,0.00,0.00
2013-04-16,2169.63,2194.85,2196.43,2165.78,799921,2147483647,12.90,0.59,0.00,0.00
2013-04-17,2195.03,2193.80,2197.51,2178.47,683141,2147483647,-1.05,-0.05,0.00,0.00
2013-04-18,2181.82,2197.60,2206.03,2175.44,716169,2147483647,3.81,0.17,0.00,0.00
2013-04-19,2201.12,2244.64,2250.11,2200.58,1096605,2147483647,47.04,2.14,0.00,0.00
2013-04-22,2236.40,2242.17,2245.12,2232.26,952337,2147483647,-2.47,-0.11,0.00,0.00
2013-04-23,2242.62,2184.54,2242.62,2182.81,965413,2147483647,-57.63,-2.57,0.00,0.00
2013-04-24,2187.35,2218.32,2226.12,2184.11,916002,2147483647,33.78,1.55,0.00,0.00
2013-04-25,2213.18,2199.31,2224.63,2191.85,967041,2147483647,-19.01,-0.86,0.00,0.00
2013-04-26,2203.89,2177.91,2210.58,2173.86,766739,2147483647,-21.40,-0.97,0.00,0.00
2013-05-02,2170.78,2174.12,2179.65,2161.14,683379,2147483647,-3.79,-0.17,0.00,0.00
2013-05-03,2179.05,2205.50,2222.81,2179.05,885834,2147483647,31.37,1.44,0.00,0.00
2013-05-06,2212.49,2231.17,2236.07,2212.49,922681,2147483647,25.67,1.16,0.00,0.00
2013-05-07,2227.86,2235.57,2240.26,2219.43,864523,2147483647,4.41,0.20,0.00,0.00
2013-05-08,2242.39,2246.30,2255.21,2235.42,903719,2147483647,10.73,0.48,0.00,0.00
2013-05-09,2246.96,2232.97,2247.86,2221.38,985316,2147483647,-13.33,-0.59,0.00,0.00
2013-05-10,2228.82,2246.83,2247.67,2225.81,903354,2147483647,13.86,0.62,0.00,0.00
2013-05-13,2247.68,2241.92,2250.85,2231.36,862112,2147483647,-4.91,-0.22,0.00,0.00
2013-05-14,2238.90,2217.01,2239.93,2205.87,832449,2147483647,-24.91,-1.11,0.00,0.00
2013-05-15,2217.09,2224.80,2225.19,2213.58,717228,2147483647,7.79,0.35,0.00,0.00
2013-05-16,2221.34,2251.81,2252.87,2210.77,1102843,10225527,27.01,1.21,0.00,0.00
2013-05-17,2249.81,2282.87,2288.09,2248.41,1261260,11124880,31.06,1.38,0.00,0.00
2013-05-20,2286.33,2299.99,2309.39,2281.90,1391505,12884353,17.12,0.75,0.00,0.00
2013-05-21,2297.11,2305.11,2305.30,2290.12,1241731,11302521,5.13,0.22,0.00,0.00
2013-05-22,2303.75,2302.40,2314.18,2292.43,1283600,11529045,-2.71,-0.12,0.00,0.00
2013-05-23,2293.81,2275.67,2304.95,2274.10,1240198,11105205,-26.74,-1.16,0.00,0.00
2013-05-24,2281.45,2288.53,2292.59,2270.25,1014412,2147483647,12.87,0.57,0.00,0.00
2013-05-27,2286.66,2293.08,2301.70,2283.93,1073250,2147483647,4.54,0.20,0.00,0.00
2013-05-28,2293.40,2321.32,2322.10,2281.47,1326329,12035250,28.24,1.23,0.00,0.00
2013-05-29,2323.54,2324.02,2334.34,2321.17,1252507,11431155,2.70,0.12,0.00,0.00
2013-05-30,2316.25,2317.75,2325.72,2310.49,1119130,10354676,-6.27,-0.27,0.00,0.00
2013-05-31,2320.74,2300.59,2325.53,2299.37,1081625,10070398,-17.15,-0.74,0.00,0.00
2013-06-03,2300.21,2299.25,2313.43,2294.11,968828,2147483647,-1.34,-0.06,0.00,0.00
2013-06-04,2297.10,2272.42,2297.10,2264.76,1018958,2147483647,-26.84,-1.17,0.00,0.00
2013-06-05,2270.71,2270.93,2276.86,2260.87,764833,2147483647,-1.49,-0.07,0.00,0.00
2013-06-06,2264.43,2242.11,2266.69,2240.07,815386,2147483647,-28.82,-1.27,0.00,0.00
2013-06-07,2242.26,2210.90,2250.63,2205.07,899780,2147483647,-31.21,-1.39,0.00,0.00
2013-06-13,2190.10,2148.36,2190.10,2126.22,943710,2147483647,-62.54,-2.83,0.00,0.00
2013-06-14,2150.06,2162.04,2163.85,2142.78,778574,2147483647,13.69,0.64,0.00,0.00
2013-06-17,2165.99,2156.22,2169.36,2147.03,757577,2147483647,-5.83,-0.27,0.00,0.00
2013-06-18,2158.55,2159.29,2161.68,2138.35,696322,2147483647,3.08,0.14,0.00,0.00
2013-06-19,2150.82,2143.45,2150.82,2115.79,754250,2147483647,-15.84,-0.73,0.00,0.00
2013-06-20,2132.81,2084.02,2132.81,2082.82,777879,2147483647,-59.43,-2.77,0.00,0.00
2013-06-21,2058.98,2073.09,2085.86,2042.88,796732,2147483647,-10.93,-0.52,0.00,0.00
2013-06-24,2068.86,1963.23,2068.86,1958.40,1091982,2147483647,-109.86,-5.30,0.00,0.00
2013-06-25,1948.32,1959.51,1963.57,1849.65,1381585,10474363,-3.73,-0.19,0.00,0.00
2013-06-26,1954.47,1951.49,1959.16,1922.82,1011925,2147483647,-8.01,-0.41,0.00,0.00
2013-06-27,1955.13,1950.01,1980.54,1942.37,1058133,2147483647,-1.48,-0.08,0.00,0.00
2013-06-28,1935.52,1979.21,1987.98,1925.65,1007379,2147483647,29.19,1.50,0.00,0.00
2013-07-01,1965.99,1995.24,1995.92,1957.57,780513,2147483647,16.04,0.81,0.00,0.00
2013-07-02,1992.89,2006.56,2007.62,1978.43,864154,2147483647,11.32,0.57,0.00,0.00
2013-07-03,1996.51,1994.27,1996.54,1965.52,934664,2147483647,-12.29,-0.61,0.00,0.00
2013-07-04,1982.87,2006.10,2022.14,1974.10,1003941,2147483647,11.83,0.59,0.00,0.00
2013-07-05,2006.19,2007.20,2021.54,2002.37,913452,2147483647,1.10,0.05,0.00,0.00
2013-07-08,1983.21,1958.27,1983.21,1953.12,841364,2147483647,-48.93,-2.44,0.00,0.00
2013-07-09,1953.60,1965.45,1969.15,1946.37,645387,2147483647,7.18,0.37,0.00,0.00
2013-07-10,1962.84,2008.13,2009.36,1960.28,897979,2147483647,42.67,2.17,0.00,0.00
2013-07-11,2011.02,2072.99,2092.87,2010.40,1599707,13104906,64.86,3.23,0.00,0.00
2013-07-12,2068.04,2039.49,2074.86,2036.05,1211741,10297265,-33.51,-1.62,0.00,0.00
2013-07-15,2046.12,2059.39,2076.67,2037.25,1014703,2147483647,19.90,0.98,0.00,0.00
2013-07-16,2054.60,2065.72,2066.36,2038.54,967373,2147483647,6.33,0.31,0.00,0.00
2013-07-17,2061.19,2044.92,2075.81,2043.23,1032513,2147483647,-20.80,-1.01,0.00,0.00
2013-07-18,2038.40,2023.40,2043.37,2016.90,921320,2147483647,-21.53,-1.05,0.00,0.00
2013-07-19,2025.32,1992.65,2035.22,1990.25,1045775,2147483647,-30.75,-1.52,0.00,0.00
2013-07-22,1977.73,2004.76,2005.47,1970.64,829221,2147483647,12.11,0.61,0.00,0.00
2013-07-23,2008.95,2043.88,2051.53,2005.09,1095173,2147483647,39.11,1.95,0.00,0.00
2013-07-24,2035.69,2033.33,2042.77,2010.42,1066557,2147483647,-10.55,-0.52,0.00,0.00
2013-07-25,2037.34,2021.17,2045.37,2016.43,985453,2147483647,-12.15,-0.60,0.00,0.00
2013-07-26,2013.19,2010.85,2021.57,2000.80,738004,2147483647,-10.32,-0.51,0.00,0.00
2013-07-29,1997.84,1976.31,1997.84,1969.85,786832,2147483647,-34.54,-1.72,0.00,0.00
2013-07-30,1981.45,1990.06,2006.23,1965.36,772197,2147483647,13.76,0.70,0.00,0.00
2013-07-31,2000.79,1993.80,2015.47,1987.88,701606,2147483647,3.73,0.19,0.00,0.00
2013-08-01,2000.82,2029.07,2029.93,1997.06,912566,2147483647,35.27,1.77,0.00,0.00
2013-08-02,2039.51,2029.42,2047.08,2025.65,935927,2147483647,0.35,0.02,0.00,0.00
2013-08-05,2031.72,2050.48,2050.91,2025.23,855179,2147483647,21.06,1.04,0.00,0.00
2013-08-06,2043.65,2060.50,2066.74,2034.96,1055809,2147483647,10.02,0.49,0.00,0.00
2013-08-07,2056.37,2046.78,2069.56,2043.75,1077125,2147483647,-13.72,-0.67,0.00,0.00
2013-08-08,2044.44,2044.90,2058.56,2037.25,841332,2147483647,-1.88,-0.09,0.00,0.00
2013-08-09,2052.24,2052.24,2061.71,2030.13,953164,2147483647,7.34,0.36,0.00,0.00
2013-08-12,2058.42,2101.28,2102.35,2055.72,1351289,11648971,49.05,2.39,0.00,0.00
2013-08-13,2101.32,2106.16,2106.40,2093.80,1177088,2147483647,4.87,0.23,0.00,0.00
2013-08-14,2109.22,2100.14,2122.97,2093.04,1144378,2147483647,-6.02,-0.29,0.00,0.00
2013-08-15,2099.28,2081.88,2108.41,2079.97,993966,2147483647,-18.26,-0.87,0.00,0.00
2013-08-16,2075.98,2068.45,2198.85,2061.65,1530633,12312512,-13.43,-0.65,0.00,0.00
2013-08-19,2055.13,2085.60,2091.13,2052.70,974467,2147483647,17.15,0.83,0.00,0.00
2013-08-20,2081.97,2072.59,2098.98,2066.07,1073817,2147483647,-13.01,-0.62,0.00,0.00
2013-08-21,2076.27,2072.96,2076.32,2056.91,874459,2147483647,0.37,0.02,0.00,0.00
2013-08-22,2069.31,2067.12,2083.33,2062.37,909283,2147483647,-5.84,-0.28,0.00,0.00
2013-08-23,2075.93,2057.46,2079.85,2029.37,1124263,2147483647,-9.67,-0.47,0.00,0.00
2013-08-26,2061.42,2096.47,2097.34,2056.13,1199326,2147483647,39.02,1.90,0.00,0.00
2013-08-27,2095.44,2103.57,2105.38,2090.43,1263419,10459162,7.09,0.34,0.00,0.00
2013-08-28,2092.31,2101.30,2113.82,2080.86,1613920,13223910,-2.27,-0.11,0.00,0.00
2013-08-29,2108.44,2097.23,2110.89,2088.24,1332682,10525932,-4.07,-0.19,0.00,0.00
2013-08-30,2097.22,2098.38,2114.39,2089.09,1700756,13205568,1.16,0.06,0.00,0.00
2013-09-02,2104.09,2098.45,2108.68,2078.45,1491585,12108466,0.07,0.00,0.00,0.00
2013-09-03,2100.45,2123.11,2123.85,2095.45,1388931,11242123,24.66,1.18,0.00,0.00
2013-09-04,2121.68,2127.62,2133.00,2115.75,1420003,11645742,4.51,0.21,0.00,0.00
2013-09-05,2125.26,2122.43,2127.86,2115.24,1265441,10577649,-5.19,-0.24,0.00,0.00
2013-09-06,2119.33,2139.99,2143.24,2119.02,1432606,11915233,17.56,0.83,0.00,0.00
2013-09-09,2151.35,2212.52,2218.53,2151.35,2194270,17888174,72.52,3.39,0.00,0.00
2013-09-10,2214.81,2237.98,2238.55,2202.82,2372066,19108387,25.47,1.15,0.00,0.00
2013-09-11,2244.96,2241.27,2258.07,2233.00,2443494,19542763,3.28,0.15,0.00,0.00
2013-09-12,2236.17,2255.61,2270.27,2226.29,2097151,16730057,14.34,0.64,0.00,0.00
2013-09-13,2251.46,2236.22,2259.42,2228.48,1719842,14060012,-19.39,-0.86,0.00,0.00
2013-09-16,2244.46,2231.40,2248.47,2226.17,1548840,13358063,-4.82,-0.22,0.00,0.00
2013-09-17,2230.39,2185.56,2230.93,2184.92,1545425,13246042,-45.84,-2.05,0.00,0.00
2013-09-18,2185.94,2191.85,2195.90,2172.04,1151118,10133308,6.29,0.29,0.00,0.00
2013-09-23,2199.36,2221.04,2223.07,2198.34,1331748,12146825,29.19,1.33,0.00,0.00
2013-09-24,2219.47,2207.53,2219.54,2187.24,1604150,14333095,-13.51,-0.61,0.00,0.00
2013-09-25,2206.22,2198.51,2217.97,2193.72,1602127,14377998,-9.02,-0.41,0.00,0.00
2013-09-26,2192.23,2155.81,2192.23,2154.72,1404153,12568036,-42.71,-1.94,0.00,0.00
2013-09-27,2150.96,2160.03,2165.78,2149.59,1054017,2147483647,4.22,0.20,0.00,0.00
2013-09-30,2167.73,2174.67,2176.30,2165.16,928100,2147483647,14.64,0.68,0.00,0.00
2013-10-08,2171.90,2198.20,2200.02,2161.49,1267102,11499201,23.53,1.08,0.00,0.00
2013-10-09,2191.39,2211.77,2212.35,2185.18,1308717,11796613,13.57,0.62,0.00,0.00
2013-10-10,2214.41,2190.93,2214.59,2186.48,1497758,13657514,-20.84,-0.94,0.00,0.00
2013-10-11,2201.41,2228.15,2228.87,2200.53,1568921,14227193,37.22,1.70,0.00,0.00
2013-10-14,2232.22,2237.77,2242.98,2226.40,1659833,15162693,9.63,0.43,0.00,0.00
2013-10-15,2237.93,2233.41,2240.25,2221.14,1537228,13854163,-4.36,-0.19,0.00,0.00
2013-10-16,2228.11,2193.07,2228.11,2183.40,1546386,13816549,-40.34,-1.81,0.00,0.00
2013-10-17,2201.71,2188.54,2211.03,2183.25,1267679,11313885,-4.53,-0.21,0.00,0.00
2013-10-18,2188.71,2193.78,2203.29,2184.36,1037246,2147483647,5.24,0.24,0.00,0.00
2013-10-21,2198.11,2229.24,2230.28,2190.39,1366944,12393633,35.46,1.62,0.00,0.00
2013-10-22,2227.34,2210.65,2227.34,2204.24,1491328,13499486,-18.59,-0.83,0.00,0.00
2013-10-23,2213.27,2183.11,2226.85,2177.72,1463470,12578985,-27.55,-1.25,0.00,0.00
2013-10-24,2178.82,2164.32,2183.41,2159.87,1030089,2147483647,-18.79,-0.86,0.00,0.00
2013-10-25,2163.69,2132.95,2170.61,2122.68,1139245,2147483647,-31.37,-1.45,0.00,0.00
2013-10-28,2135.88,2133.87,2140.96,2123.07,884013,2147483647,0.91,0.04,0.00,0.00
2013-10-29,2135.23,2128.86,2163.66,2093.20,1430928,11734775,-5.00,-0.23,0.00,0.00
2013-10-30,2126.69,2160.46,2161.93,2121.84,1196433,2147483647,31.60,1.48,0.00,0.00
2013-10-31,2155.51,2141.61,2155.51,2137.47,1080630,2147483647,-18.85,-0.87,0.00,0.00
2013-11-01,2139.88,2149.56,2157.31,2132.63,891184,2147483647,7.95,0.37,0.00,0.00
2013-11-04,2156.09,2149.63,2160.58,2143.21,761479,2147483647,0.07,0.00,0.00,0.00
2013-11-05,2139.84,2157.24,2158.15,2124.84,919000,2147483647,7.61,0.35,0.00,0.00
2013-11-06,2149.39,2139.61,2166.17,2138.78,1004873,2147483647,-17.63,-0.82,0.00,0.00
2013-11-07,2136.63,2129.40,2141.60,2119.19,818426,2147483647,-10.21,-0.48,0.00,0.00
2013-11-08,2120.92,2106.13,2128.58,2103.51,830968,2147483647,-23.27,-1.09,0.00,0.00
2013-11-11,2103.30,2109.47,2117.28,2093.63,696782,2147483647,3.34,0.16,0.00,0.00
2013-11-12,2110.72,2126.77,2127.94,2108.40,794467,2147483647,17.30,0.82,0.00,0.00
2013-11-13,2117.89,2087.94,2117.91,2086.01,882570,2147483647,-38.83,-1.83,0.00,0.00
2013-11-14,2087.12,2100.51,2102.38,2078.99,837993,2147483647,12.57,0.60,0.00,0.00
2013-11-15,2100.90,2135.83,2153.21,2100.79,1258945,11336446,35.32,1.68,0.00,0.00
2013-11-18,2147.37,2197.22,2198.32,2143.77,1575027,14324623,61.39,2.87,0.00,0.00
2013-11-19,2198.32,2193.13,2203.30,2186.11,1250823,11594188,-4.09,-0.19,0.00,0.00
2013-11-20,2201.47,2206.61,2207.11,2186.64,1189618,10482041,13.49,0.61,0.00,0.00
2013-11-21,2197.01,2205.77,2206.53,2177.74,1372455,12000500,-0.85,-0.04,0.00,0.00
2013-11-22,2206.47,2196.38,2211.07,2188.77,1138664,10245020,-9.39,-0.43,0.00,0.00
2013-11-25,2186.06,2186.11,2209.15,2181.42,1082826,2147483647,-10.26,-0.47,0.00,0.00
2013-11-26,2184.33,2183.07,2192.58,2176.18,1004608,2147483647,-3.04,-0.14,0.00,0.00
2013-11-27,2181.72,2201.07,2207.62,2176.85,1153844,10216349,18.00,0.82,0.00,0.00
2013-11-28,2204.38,2219.37,2234.39,2202.62,1344567,11964544,18.30,0.83,0.00,0.00
2013-11-29,2221.62,2220.50,2224.94,2212.26,1069590,2147483647,1.13,0.05,0.00,0.00
2013-12-02,2203.12,2207.37,2231.92,2172.63,1742819,15193616,-13.13,-0.59,0.00,0.00
2013-12-03,2196.82,2222.67,2227.93,2193.25,1135064,10077665,15.30,0.69,0.00,0.00
2013-12-04,2219.97,2251.76,2260.87,2215.92,1572929,13549794,29.09,1.31,0.00,0.00
2013-12-05,2252.72,2247.06,2255.26,2239.14,1220484,10583730,-4.70,-0.21,0.00,0.00
