����,����,����,����,����,������(��),���׽���(Ԫ),�ǵ���,�ǵ���(%),����(%),������(%)
2008-04-21,12134.65,11094.33,12134.65,10957.20,6107279,2147483647,-197.71,-1.75,0.00,0.00
2008-04-22,10856.19,11174.77,11208.71,10586.36,4567474,2147483647,80.44,0.73,0.00,0.00
2008-04-23,11149.26,11784.15,11797.80,11090.61,4890915,2147483647,609.38,5.45,0.00,0.00
2008-04-24,12787.38,12914.76,12935.09,12548.87,9858833,2147483647,1130.61,9.59,0.00,0.00
2008-04-25,12978.98,13104.95,13463.91,12831.97,11791206,2147483647,190.19,1.47,0.00,0.00
2008-04-28,12899.77,12782.50,13067.83,12688.86,5544540,2147483647,-322.45,-2.46,0.00,0.00
2008-04-29,12680.19,12880.88,13013.55,12641.63,5212400,2147483647,98.38,0.77,0.00,0.00
2008-04-30,12886.01,13504.89,13557.46,12886.01,8513587,2147483647,624.01,4.84,0.00,0.00
2008-05-05,13673.59,13860.78,13860.78,13533.23,7331688,2147483647,355.89,2.64,0.00,0.00
2008-05-06,13769.26,13702.56,13881.17,13518.85,6390271,2147483647,-158.22,-1.14,0.00,0.00
2008-05-07,13621.17,12979.19,13804.90,12979.19,6416295,2147483647,-723.37,-5.28,0.00,0.00
2008-05-08,12817.10,13317.53,13322.64,12769.47,4648822,2147483647,338.34,2.61,0.00,0.00
2008-05-09,13409.80,13080.37,13475.37,12846.49,6825441,2147483647,-237.16,-1.78,0.00,0.00
2008-05-12,12869.77,13166.10,13337.51,12640.95,5688900,2147483647,85.73,0.66,0.00,0.00
2008-05-13,12727.76,13074.23,13356.87,12696.29,6242116,2147483647,-91.87,-0.70,0.00,0.00
2008-05-14,13055.14,13532.34,13532.34,13055.14,6356657,2147483647,458.11,3.50,0.00,0.00
2008-05-15,13664.40,13410.15,13728.86,13396.20,6545572,2147483647,-122.18,-0.90,0.00,0.00
2008-05-16,13377.22,13314.38,13534.70,13104.80,4894066,2147483647,-95.78,-0.71,0.00,0.00
2008-05-19,13283.33,13197.59,13303.88,13079.24,5104755,2147483647,-116.79,-0.88,0.00,0.00
2008-05-20,13171.11,12449.81,13256.98,12397.88,5810249,2147483647,-747.78,-5.67,0.00,0.00
2008-05-21,12319.87,12659.82,12697.04,12020.05,5715071,2147483647,210.01,1.69,0.00,0.00
2008-05-22,12506.27,12366.19,12591.04,12349.00,4726573,2147483647,-293.63,-2.32,0.00,0.00
2008-05-23,12334.14,12216.39,12471.60,12042.86,4198373,2147483647,-149.80,-1.21,0.00,0.00
2008-05-26,12116.72,11890.17,12121.74,11810.61,4425019,2147483647,-326.22,-2.67,0.00,0.00
2008-05-27,11863.78,11998.37,12090.35,11812.14,3641529,2147483647,108.20,0.91,0.00,0.00
2008-05-28,12009.30,12313.66,12386.65,11954.92,3948922,2147483647,315.29,2.63,0.00,0.00
2008-05-29,12293.81,11947.14,12293.81,11926.00,3205466,2147483647,-366.52,-2.98,0.00,0.00
2008-05-30,11938.65,12048.24,12048.24,11814.76,3412660,2147483647,101.10,0.85,0.00,0.00
2008-06-02,11999.95,12057.25,12160.95,11879.61,3343122,2147483647,9.01,0.07,0.00,0.00
2008-06-03,12087.06,11991.58,12118.83,11895.26,3510985,2147483647,-65.67,-0.54,0.00,0.00
2008-06-04,11961.01,11970.48,12011.48,11756.38,3762087,2147483647,-21.09,-0.18,0.00,0.00
2008-06-05,11913.40,11860.27,11939.54,11799.11,1899930,2147483647,-110.22,-0.92,0.00,0.00
2008-06-06,11832.82,11733.97,11871.59,11670.65,2441853,2147483647,-126.30,-1.06,0.00,0.00
2008-06-10,11212.84,10765.91,11212.84,10723.54,3979404,2147483647,-968.07,-8.25,0.00,0.00
2008-06-11,10572.34,10458.08,10646.45,10344.60,3390858,2147483647,-307.82,-2.86,0.00,0.00
2008-06-12,10410.55,10340.14,10517.61,10066.54,3804652,2147483647,-117.94,-1.13,0.00,0.00
2008-06-13,10317.48,9936.73,10367.16,9921.33,3049216,2147483647,-403.42,-3.90,0.00,0.00
2008-06-16,9930.63,9825.27,10036.89,9635.94,3986871,2147483647,-111.46,-1.12,0.00,0.00
2008-06-17,9793.15,9429.50,9918.08,9345.30,3501656,2147483647,-395.77,-4.03,0.00,0.00
2008-06-18,9371.12,9903.14,9962.62,9114.19,5834268,2147483647,473.64,5.02,0.00,0.00
2008-06-19,9808.42,9161.56,9808.42,9132.52,4839884,2147483647,-741.57,-7.49,0.00,0.00
2008-06-20,9187.34,9373.69,9778.21,8888.78,6938940,2147483647,212.12,2.32,0.00,0.00
2008-06-23,9238.91,9238.86,9439.40,9136.89,3840890,2147483647,-134.83,-1.44,0.00,0.00
2008-06-24,9220.98,9525.66,9595.36,9202.41,4597748,2147483647,286.80,3.10,0.00,0.00
2008-06-25,9504.07,9982.18,9996.42,9472.80,6415205,2147483647,456.53,4.79,0.00,0.00
2008-06-26,9951.22,9999.66,10132.34,9804.55,6775039,2147483647,17.47,0.17,0.00,0.00
2008-06-27,9665.86,9436.21,9690.09,9300.01,5877262,2147483647,-563.45,-5.63,0.00,0.00
2008-06-30,9320.94,9370.78,9510.28,9234.25,3793449,2147483647,-65.43,-0.69,0.00,0.00
2008-07-01,9397.32,9096.97,9439.27,9062.06,4649856,2147483647,-273.81,-2.92,0.00,0.00
2008-07-02,9111.21,9162.14,9252.34,9032.98,4319504,2147483647,65.17,0.72,0.00,0.00
2008-07-03,9013.99,9398.17,9566.38,8922.58,6315439,2147483647,236.04,2.58,0.00,0.00
2008-07-04,9362.50,9400.72,9529.76,9312.57,5501338,2147483647,2.55,0.03,0.00,0.00
2008-07-07,9397.63,9902.98,9926.49,9397.63,7228731,2147483647,502.25,5.34,0.00,0.00
2008-07-08,9947.92,9950.27,10053.50,9741.01,7105827,2147483647,47.30,0.48,0.00,0.00
2008-07-09,10003.22,10355.37,10358.02,10003.22,10346302,2147483647,405.10,4.07,0.00,0.00
2008-07-10,10204.32,10178.61,10472.61,10094.66,8262457,2147483647,-176.77,-1.71,0.00,0.00
2008-07-11,10137.44,10031.38,10216.91,9896.92,6834182,2147483647,-147.23,-1.45,0.00,0.00
2008-07-14,9916.41,10054.27,10144.53,9867.47,4947073,2147483647,22.90,0.23,0.00,0.00
2008-07-15,10094.68,9649.02,10139.08,9620.88,6859326,2147483647,-405.26,-4.03,0.00,0.00
2008-07-16,9528.48,9323.38,9530.01,9179.26,5936961,2147483647,-325.63,-3.37,0.00,0.00
2008-07-17,9460.31,9288.37,9555.25,9211.13,5174287,2147483647,-35.01,-0.38,0.00,0.00
2008-07-18,9379.43,9588.40,9594.33,9208.16,5477200,2147483647,300.03,3.23,0.00,0.00
2008-07-21,9552.44,9870.99,9897.31,9485.72,6667729,2147483647,282.59,2.95,0.00,0.00
2008-07-22,9871.80,9851.29,9923.02,9784.38,5496272,2147483647,-19.70,-0.20,0.00,0.00
2008-07-23,9895.15,9734.72,9930.26,9727.57,5468466,2147483647,-116.57,-1.18,0.00,0.00
2008-07-24,9762.58,10005.99,10030.23,9762.58,6579020,2147483647,271.27,2.79,0.00,0.00
2008-07-25,9904.55,9923.16,10030.35,9833.95,5549756,2147483647,-82.83,-0.83,0.00,0.00
2008-07-28,9974.84,9974.14,10112.64,9921.68,5470084,2147483647,50.98,0.51,0.00,0.00
2008-07-29,9831.57,9791.87,9838.93,9716.20,4694901,2147483647,-182.27,-1.83,0.00,0.00
2008-07-30,9880.40,9715.79,9914.64,9645.90,4094240,2147483647,-76.08,-0.78,0.00,0.00
2008-07-31,9735.51,9470.33,9760.58,9470.33,4012599,2147483647,-245.46,-2.53,0.00,0.00
2008-08-01,9420.72,9556.91,9638.90,9282.47,5733694,2147483647,86.58,0.91,0.00,0.00
2008-08-04,9494.02,9375.69,9558.44,9343.77,3494961,2147483647,-181.22,-1.90,0.00,0.00
2008-08-05,9370.58,9080.22,9431.05,9038.47,7136397,2147483647,-295.47,-3.15,0.00,0.00
2008-08-06,9122.27,9047.14,9173.59,8893.90,5053672,2147483647,-33.08,-0.36,0.00,0.00
2008-08-07,9020.19,9035.28,9140.36,8942.70,3290105,2147483647,-11.85,-0.13,0.00,0.00
2008-08-08,9047.71,8658.78,9047.71,8647.00,4363161,2147483647,-376.51,-4.17,0.00,0.00
2008-08-11,8627.11,8170.15,8627.11,8129.98,4829678,2147483647,-488.63,-5.64,0.00,0.00
2008-08-12,8091.83,8192.80,8278.03,8053.55,3870377,2147483647,22.65,0.28,0.00,0.00
2008-08-13,8150.00,8249.64,8334.16,7986.74,4190238,2147483647,56.84,0.69,0.00,0.00
2008-08-14,8214.89,8278.65,8337.00,8149.31,3325312,2147483647,29.01,0.35,0.00,0.00
2008-08-15,8269.32,8233.41,8355.08,8157.42,3039139,2147483647,-45.24,-0.55,0.00,0.00
2008-08-18,8256.64,7833.09,8258.14,7823.82,3925835,2147483647,-400.32,-4.86,0.00,0.00
2008-08-19,7756.82,7963.57,7970.69,7700.96,2830745,2147483647,130.48,1.67,0.00,0.00
2008-08-20,7918.57,8531.15,8553.82,7874.79,6373900,2147483647,567.58,7.13,0.00,0.00
2008-08-21,8425.91,8243.03,8552.54,8233.63,5748477,2147483647,-288.12,-3.38,0.00,0.00
2008-08-22,8194.66,8101.68,8241.14,7956.82,3764640,2147483647,-141.35,-1.71,0.00,0.00
2008-08-25,8115.84,8065.45,8183.19,7982.17,2559823,2147483647,-36.23,-0.45,0.00,0.00
2008-08-26,7986.99,7887.37,8034.53,7785.61,3137188,2147483647,-178.08,-2.21,0.00,0.00
2008-08-27,7863.99,7827.16,8000.78,7729.04,3237200,2147483647,-60.20,-0.76,0.00,0.00
2008-08-28,7841.17,7817.05,7943.46,7779.55,3120517,2147483647,-10.11,-0.13,0.00,0.00
2008-08-29,7845.37,8004.24,8084.41,7804.15,4570612,2147483647,187.19,2.39,0.00,0.00
2008-09-01,7954.01,7685.23,7954.01,7659.46,3207649,2147483647,-319.01,-3.99,0.00,0.00
2008-09-02,7640.56,7578.36,7662.69,7542.46,2592467,2147483647,-106.88,-1.39,0.00,0.00
2008-09-03,7540.31,7413.55,7580.65,7338.38,3632370,2147483647,-164.81,-2.17,0.00,0.00
2008-09-04,7385.84,7473.60,7543.95,7354.89,2460481,2147483647,60.05,0.81,0.00,0.00
2008-09-05,7299.37,7264.20,7384.47,7237.07,2890473,2147483647,-209.40,-2.80,0.00,0.00
2008-09-08,7278.67,7004.00,7302.80,6980.92,3011242,2147483647,-260.20,-3.58,0.00,0.00
2008-09-09,7027.27,7022.18,7076.20,6944.48,2570074,2147483647,18.18,0.26,0.00,0.00
2008-09-10,6982.12,7065.47,7178.40,6907.03,3052694,2147483647,43.29,0.62,0.00,0.00
2008-09-11,7046.47,6876.25,7072.19,6852.82,2980900,2147483647,-189.22,-2.68,0.00,0.00
2008-09-12,6859.65,6935.07,7020.74,6859.65,2816953,2147483647,58.82,0.86,0.00,0.00
2008-09-16,6908.55,6873.61,6946.03,6767.16,4871888,2147483647,-61.46,-0.89,0.00,0.00
2008-09-17,6843.82,6680.06,6909.54,6668.65,4253895,2147483647,-193.55,-2.82,0.00,0.00
2008-09-18,6528.41,6563.07,6686.19,6290.01,6137382,2147483647,-116.99,-1.75,0.00,0.00
2008-09-19,7110.77,7154.00,7154.00,7049.38,6672525,2147483647,590.93,9.00,0.00,0.00
2008-09-22,7654.08,7469.07,7752.84,7228.69,14812384,2147483647,315.07,4.40,0.00,0.00
2008-09-23,7199.83,7062.08,7270.97,7057.14,8466042,2147483647,-407.00,-5.45,0.00,0.00
2008-09-24,6879.49,7083.45,7083.45,6830.54,5260571,2147483647,21.37,0.30,0.00,0.00
2008-09-25,7103.71,7376.84,7463.57,7089.59,10331568,2147483647,293.39,4.14,0.00,0.00
2008-09-26,7404.02,7559.27,7598.69,7348.63,9090682,2147483647,182.43,2.47,0.00,0.00
2008-10-06,7406.02,7217.32,7406.02,7214.56,7512254,2147483647,-341.95,-4.52,0.00,0.00
2008-10-07,6939.68,7181.28,7251.74,6863.27,6245576,2147483647,-36.05,-0.50,0.00,0.00
2008-10-08,6974.84,6924.48,7092.97,6867.31,5117375,2147483647,-256.79,-3.58,0.00,0.00
2008-10-09,7043.55,6758.22,7058.98,6754.00,5661718,2147483647,-166.27,-2.40,0.00,0.00
2008-10-10,6482.19,6385.35,6500.74,6345.80,5092140,2147483647,-372.86,-5.52,0.00,0.00
2008-10-13,6330.19,6571.59,6571.59,6109.15,5929710,2147483647,186.23,2.92,0.00,0.00
2008-10-14,6772.38,6473.11,6807.14,6473.11,8541346,2147483647,-98.47,-1.50,0.00,0.00
2008-10-15,6403.27,6406.35,6453.03,6340.25,5154721,2147483647,-66.77,-1.03,0.00,0.00
2008-10-16,6141.73,6166.56,6312.18,6117.13,6927572,2147483647,-239.79,-3.74,0.00,0.00
2008-10-17,6213.52,6209.51,6247.35,6081.14,4716336,2147483647,42.94,0.70,0.00,0.00
2008-10-20,6220.43,6426.29,6452.34,6101.42,5650354,2147483647,216.78,3.49,0.00,0.00
2008-10-21,6435.91,6389.19,6527.49,6379.16,6143989,2147483647,-37.10,-0.58,0.00,0.00
2008-10-22,6293.04,6278.04,6457.05,6265.39,4862598,2147483647,-111.14,-1.74,0.00,0.00
2008-10-23,6213.92,6325.31,6340.51,6153.16,5653893,2147483647,47.26,0.75,0.00,0.00
2008-10-24,6317.51,6158.95,6370.54,6093.75,4687613,2147483647,-166.35,-2.63,0.00,0.00
2008-10-27,6037.55,5734.81,6039.09,5721.69,6348138,2147483647,-424.14,-6.89,0.00,0.00
2008-10-28,5589.31,5891.12,5923.44,5577.23,8312542,2147483647,156.31,2.73,0.00,0.00
2008-10-29,5973.50,5798.67,5987.61,5792.77,6131802,2147483647,-92.46,-1.57,0.00,0.00
2008-10-30,5835.72,5909.66,6017.00,5772.92,6132541,2147483647,110.99,1.91,0.00,0.00
2008-10-31,5887.90,5839.33,5930.78,5810.61,3605708,2147483647,-70.33,-1.19,0.00,0.00
2008-11-03,5794.17,5825.00,5913.39,5775.27,3297528,2147483647,-14.33,-0.25,0.00,0.00
2008-11-04,5807.12,5668.81,5807.18,5633.31,4249054,2147483647,-156.19,-2.68,0.00,0.00
2008-11-05,5721.52,5865.78,5941.80,5721.17,5416103,2147483647,196.97,3.47,0.00,0.00
2008-11-06,5734.93,5720.55,5767.13,5678.34,3927871,2147483647,-145.23,-2.48,0.00,0.00
2008-11-07,5626.92,5753.10,5787.79,5598.21,4369649,2147483647,32.54,0.57,0.00,0.00
2008-11-10,5855.08,6127.12,6128.72,5855.08,8546706,2147483647,374.03,6.50,0.00,0.00
2008-11-11,6113.85,6099.77,6254.49,6046.97,10322026,2147483647,-27.36,-0.45,0.00,0.00
2008-11-12,6017.19,6116.67,6157.76,5998.80,6805173,2147483647,16.91,0.28,0.00,0.00
2008-11-13,6030.79,6364.03,6420.73,5986.11,12086908,2147483647,247.36,4.04,0.00,0.00
2008-11-14,6421.94,6660.41,6660.43,6378.06,12850324,2147483647,296.38,4.66,0.00,0.00
2008-11-17,6634.63,6783.03,6783.03,6576.84,13579687,2147483647,122.62,1.84,0.00,0.00
2008-11-18,6727.51,6293.30,6790.52,6264.84,12801466,2147483647,-489.73,-7.22,0.00,0.00
2008-11-19,6273.28,6679.94,6698.20,6260.46,10657418,2147483647,386.64,6.14,0.00,0.00
2008-11-20,6564.44,6696.83,6850.70,6534.85,12508037,2147483647,16.89,0.25,0.00,0.00
2008-11-21,6508.93,6711.35,6854.63,6389.61,12678193,2147483647,14.52,0.22,0.00,0.00
2008-11-24,6694.53,6466.19,6745.41,6466.19,7352961,2147483647,-245.15,-3.65,0.00,0.00
2008-11-25,6568.15,6489.00,6609.08,6390.34,5854034,2147483647,22.81,0.35,0.00,0.00
2008-11-26,6509.31,6533.87,6610.53,6433.68,6661953,2147483647,44.87,0.69,0.00,0.00
2008-11-27,6923.37,6683.24,6947.12,6683.24,14186212,2147483647,149.38,2.29,0.00,0.00
2008-11-28,6606.10,6658.51,6727.81,6575.24,7178964,2147483647,-24.73,-0.37,0.00,0.00
2008-12-01,6634.60,6763.97,6768.05,6604.39,7054474,2147483647,105.46,1.58,0.00,0.00
2008-12-02,6619.35,6795.81,6887.49,6596.64,8293543,2147483647,31.84,0.47,0.00,0.00
2008-12-03,6833.86,7041.07,7041.07,6833.86,10855207,2147483647,245.26,3.61,0.00,0.00
2008-12-04,7123.00,7130.93,7389.35,7122.47,15558527,2147483647,89.87,1.28,0.00,0.00
2008-12-05,7101.77,7279.15,7299.15,7094.72,10439717,2147483647,148.22,2.08,0.00,0.00
2008-12-08,7363.65,7528.63,7563.46,7347.99,13207941,2147483647,249.48,3.43,0.00,0.00
2008-12-09,7565.55,7360.99,7585.16,7344.68,11317690,2147483647,-167.64,-2.23,0.00,0.00
2008-12-10,7311.12,7490.29,7498.23,7228.35,9785444,2147483647,129.30,1.76,0.00,0.00
2008-12-11,7467.45,7361.49,7577.12,7354.44,8957170,2147483647,-128.80,-1.72,0.00,0.00
2008-12-12,7304.58,7092.71,7338.07,6988.80,8521908,2147483647,-268.78,-3.65,0.00,0.00
2008-12-15,7184.16,7101.42,7229.80,6968.60,6963851,2147483647,8.71,0.12,0.00,0.00
2008-12-16,7052.77,7250.32,7250.32,6955.19,6787170,2147483647,148.90,2.10,0.00,0.00
2008-12-17,7265.41,7286.87,7378.10,7253.24,7921931,2147483647,36.55,0.50,0.00,0.00
2008-12-18,7291.69,7412.47,7416.46,7215.38,9019999,2147483647,125.60,1.72,0.00,0.00
2008-12-19,7391.32,7438.83,7507.70,7361.05,7713351,2147483647,26.36,0.36,0.00,0.00
2008-12-22,7429.46,7295.12,7465.49,7204.84,7600097,2147483647,-143.71,-1.93,0.00,0.00
2008-12-23,7310.19,6952.91,7310.19,6950.28,8909682,2147483647,-342.21,-4.69,0.00,0.00
2008-12-24,6871.29,6845.60,6932.05,6794.28,5681853,2147483647,-107.31,-1.54,0.00,0.00
2008-12-25,6871.09,6785.04,6919.22,6704.81,4636603,2147483647,-60.56,-0.88,0.00,0.00
2008-12-26,6741.24,6704.25,6776.30,6654.59,6028680,2147483647,-80.79,-1.19,0.00,0.00
2008-12-29,6641.78,6653.20,6682.72,6483.54,4911307,2147483647,-51.05,-0.76,0.00,0.00
2008-12-30,6629.89,6558.16,6652.51,6498.31,5060287,2147483647,-95.04,-1.43,0.00,0.00
2008-12-31,6546.07,6485.51,6561.48,6460.70,7277833,2147483647,-72.65,-1.11,0.00,0.00
2009-01-05,6557.42,6634.88,6634.88,6514.49,7180704,2147483647,149.37,2.30,0.00,0.00
2009-01-06,6631.18,6795.34,6820.08,6600.27,11064675,2147483647,160.46,2.42,0.00,0.00
2009-01-07,6769.60,6725.82,6836.11,6725.21,8318799,2147483647,-69.52,-1.02,0.00,0.00
2009-01-08,6600.04,6616.98,6656.18,6546.77,7756252,2147483647,-108.85,-1.62,0.00,0.00
2009-01-09,6621.22,6719.88,6736.34,6620.38,7226047,2147483647,102.90,1.56,0.00,0.00
2009-01-12,6690.96,6719.91,6798.97,6665.90,7982589,2147483647,0.03,0.00,0.00,0.00
2009-01-13,6603.49,6530.81,6664.51,6529.06,8732708,2147483647,-189.10,-2.81,0.00,0.00
2009-01-14,6518.85,6811.87,6811.87,6518.85,9494307,2147483647,281.06,4.30,0.00,0.00
2009-01-15,6739.63,6798.53,6889.04,6720.56,10351846,2147483647,-13.34,-0.20,0.00,0.00
2009-01-16,6832.24,6917.48,7038.94,6832.24,12743937,2147483647,118.95,1.75,0.00,0.00
2009-01-19,6972.58,6982.59,7103.83,6912.10,10901511,2147483647,65.11,0.94,0.00,0.00
2009-01-20,6963.55,7020.51,7020.51,6900.21,8120581,2147483647,37.92,0.54,0.00,0.00
2009-01-21,6912.74,6970.81,7050.90,6879.16,11126171,2147483647,-49.70,-0.71,0.00,0.00
2009-01-22,6994.84,7050.88,7055.89,6928.90,9098501,2147483647,80.06,1.15,0.00,0.00
2009-01-23,7026.58,7015.24,7094.57,6984.82,7876574,2147483647,-35.64,-0.51,0.00,0.00
2009-02-02,7073.87,7087.61,7099.25,6995.84,7194522,2147483647,72.37,1.03,0.00,0.00
2009-02-03,7089.95,7266.41,7266.41,7046.62,13649730,2147483647,178.80,2.52,0.00,0.00
2009-02-04,7300.19,7477.63,7477.63,7288.40,15043775,2147483647,211.22,2.91,0.00,0.00
2009-02-05,7468.67,7413.42,7640.93,7348.38,18049681,2147483647,-64.20,-0.86,0.00,0.00
2009-02-06,7440.27,7771.90,7772.39,7440.27,16751174,2147483647,358.47,4.84,0.00,0.00
2009-02-09,7891.49,8087.69,8129.19,7861.85,19844366,2147483647,315.79,4.06,0.00,0.00
2009-02-10,8066.67,8265.56,8266.25,7942.35,18289326,2147483647,177.87,2.20,0.00,0.00
2009-02-11,8119.76,8289.21,8506.67,8066.52,23285343,2147483647,23.66,0.29,0.00,0.00
2009-02-12,8295.42,8318.80,8354.13,8001.71,19525233,2147483647,29.59,0.36,0.00,0.00
2009-02-13,8330.13,8628.75,8648.02,8290.43,19467270,2147483647,309.95,3.73,0.00,0.00
2009-02-16,8707.92,8771.04,8796.81,8552.47,21923215,2147483647,142.29,1.65,0.00,0.00
2009-02-17,8769.54,8461.16,8800.63,8461.16,20061349,2147483647,-309.89,-3.53,0.00,0.00
2009-02-18,8282.90,8083.50,8441.30,8074.69,17672620,2147483647,-377.65,-4.46,0.00,0.00
2009-02-19,8149.37,8213.90,8289.51,8049.92,13563803,2147483647,130.40,1.61,0.00,0.00
2009-02-20,8235.76,8423.77,8424.68,8157.59,12850677,2147483647,209.87,2.56,0.00,0.00
2009-02-23,8423.40,8727.70,8763.84,8372.56,15954531,2147483647,303.92,3.61,0.00,0.00
2009-02-24,8637.88,8403.02,8820.67,8369.14,19313901,2147483647,-324.68,-3.72,0.00,0.00
2009-02-25,8443.42,8241.66,8493.52,7994.59,17531687,2147483647,-161.35,-1.92,0.00,0.00
2009-02-26,8207.85,7777.90,8359.56,7650.82,14014462,2147483647,-463.76,-5.63,0.00,0.00
2009-02-27,7668.11,7608.22,7728.75,7453.40,11923955,2147483647,-169.68,-2.18,0.00,0.00
2009-03-02,7511.66,7762.72,7806.81,7495.82,9944965,2147483647,154.49,2.03,0.00,0.00
2009-03-03,7568.40,7695.62,7814.81,7524.13,10718907,2147483647,-67.10,-0.86,0.00,0.00
2009-03-04,7742.67,8227.69,8253.78,7742.67,15484129,2147483647,532.07,6.91,0.00,0.00
2009-03-05,8341.53,8242.28,8412.07,8110.02,16172629,2147483647,14.59,0.18,0.00,0.00
2009-03-06,8094.08,8249.89,8327.95,8062.91,12432203,2147483647,7.60,0.09,0.00,0.00
2009-03-09,8310.12,7946.80,8426.99,7907.30,11733231,2147483647,-303.09,-3.67,0.00,0.00
2009-03-10,7829.97,8045.66,8045.66,7786.86,8094210,2147483647,98.87,1.24,0.00,0.00
2009-03-11,8225.33,7941.51,8245.61,7908.25,9852292,2147483647,-104.15,-1.29,0.00,0.00
2009-03-12,7900.87,7933.51,7964.74,7696.16,8154432,2147483647,-8.00,-0.10,0.00,0.00
2009-03-13,7963.76,7875.74,8051.47,7851.91,7348308,2147483647,-57.77,-0.73,0.00,0.00
2009-03-16,7847.34,8022.69,8033.09,7795.05,7011664,2147483647,146.95,1.87,0.00,0.00
2009-03-17,8035.85,8389.87,8427.89,8029.53,15002231,2147483647,367.18,4.58,0.00,0.00
2009-03-18,8438.48,8465.96,8627.00,8415.71,16464228,2147483647,76.09,0.91,0.00,0.00
2009-03-19,8483.08,8622.47,8665.15,8460.96,13898861,2147483647,156.51,1.85,0.00,0.00
2009-03-20,8657.44,8647.51,8717.64,8477.85,17526664,2147483647,25.04,0.29,0.00,0.00
2009-03-23,8664.67,8885.75,8947.69,8623.13,17659197,2147483647,238.24,2.75,0.00,0.00
2009-03-24,9012.24,8954.84,9071.69,8911.57,16362537,2147483647,69.09,0.78,0.00,0.00
2009-03-25,8888.87,8756.25,9029.42,8756.25,13027737,2147483647,-198.58,-2.22,0.00,0.00
2009-03-26,8740.06,8983.87,8988.33,8590.01,12770435,2147483647,227.61,2.60,0.00,0.00
2009-03-27,9043.26,8994.15,9115.04,8934.70,16392480,2147483647,10.28,0.11,0.00,0.00
2009-03-30,8991.87,8910.42,8998.65,8846.16,11764502,2147483647,-83.73,-0.93,0.00,0.00
2009-03-31,8745.25,8981.95,8981.95,8709.32,10471922,2147483647,71.53,0.80,0.00,0.00
2009-04-01,9032.40,9156.01,9245.66,9032.40,16410842,2147483647,174.06,1.94,0.00,0.00
2009-04-02,9189.30,9300.92,9380.89,9183.83,18344276,2147483647,144.91,1.58,0.00,0.00
2009-04-03,9374.85,9244.66,9436.64,9204.77,16252252,2147483647,-56.27,-0.60,0.00,0.00
2009-04-07,9251.13,9232.26,9334.11,9126.92,12055059,2147483647,-12.39,-0.13,0.00,0.00
2009-04-08,9196.60,8896.97,9235.89,8896.76,12356058,2147483647,-335.29,-3.63,0.00,0.00
2009-04-09,8889.07,9030.31,9030.31,8816.08,9771263,2147483647,133.33,1.50,0.00,0.00
2009-04-10,9094.58,9345.44,9345.44,9080.12,11569262,2147483647,315.13,3.49,0.00,0.00
2009-04-13,9449.51,9539.80,9577.03,9441.16,18956206,2147483647,194.36,2.08,0.00,0.00
2009-04-14,9519.42,9678.18,9701.75,9460.05,16214196,2147483647,138.38,1.45,0.00,0.00
2009-04-15,9629.22,9724.58,9734.06,9500.26,17895966,2147483647,46.40,0.48,0.00,0.00
2009-04-16,9751.77,9711.36,9776.68,9563.08,19632423,2147483647,-13.23,-0.14,0.00,0.00
2009-04-17,9679.97,9580.06,9732.10,9487.86,15415122,2147483647,-131.29,-1.35,0.00,0.00
2009-04-20,9559.61,9793.64,9793.64,9547.59,13947161,2147483647,213.58,2.23,0.00,0.00
2009-04-21,9665.91,9640.90,9760.73,9499.49,14979402,2147483647,-152.74,-1.56,0.00,0.00
2009-04-22,9689.16,9249.08,9762.83,9175.55,16420432,2147483647,-391.82,-4.06,0.00,0.00
2009-04-23,9178.21,9360.84,9409.14,9132.40,10992204,2147483647,111.76,1.21,0.00,0.00
2009-04-24,9398.49,9315.20,9442.42,9313.23,8842079,2147483647,-45.64,-0.49,0.00,0.00
2009-04-27,9291.22,9082.22,9332.00,9032.49,7887173,2147483647,-232.99,-2.50,0.00,0.00
2009-04-28,9011.42,9104.30,9169.39,8985.60,8145437,2147483647,22.08,0.24,0.00,0.00
2009-04-29,9097.72,9383.21,9425.79,9079.08,9826230,2147483647,278.91,3.06,0.00,0.00
2009-04-30,9464.03,9502.52,9566.75,9422.70,11517953,2147483647,119.31,1.27,0.00,0.00
2009-05-04,9567.63,9899.67,9899.67,9562.95,14529548,2147483647,397.15,4.18,0.00,0.00
2009-05-05,9958.54,9947.81,10072.48,9910.69,13428458,2147483647,48.14,0.49,0.00,0.00
2009-05-06,9942.36,10149.07,10183.76,9911.82,14534738,2147483647,201.26,2.02,0.00,0.00
2009-05-07,10229.04,10108.94,10318.66,9973.55,16276541,2147483647,-40.13,-0.40,0.00,0.00
2009-05-08,10014.25,10183.06,10252.22,9907.18,15058665,2147483647,74.12,0.73,0.00,0.00
2009-05-11,10248.52,9868.79,10347.74,9865.22,16762016,2147483647,-314.27,-3.09,0.00,0.00
2009-05-12,9774.80,10179.15,10179.15,9764.84,12568741,2147483647,310.36,3.14,0.00,0.00
2009-05-13,10206.79,10294.37,10331.50,10172.62,15300671,2147483647,115.22,1.13,0.00,0.00
2009-05-14,10179.51,10252.15,10283.83,10087.73,11116339,2147483647,-42.23,-0.41,0.00,0.00
2009-05-15,10276.55,10273.23,10357.00,10164.92,8615664,2147483647,21.08,0.21,0.00,0.00
2009-05-18,10211.02,10314.04,10339.02,10023.65,10109158,2147483647,40.81,0.40,0.00,0.00
